資料月份,金額單位,金融機構名稱,流通卡數,有效卡數,當月發卡數,當月停卡數,循環信用餘額,未到期分期付款餘額,當月簽帳金額,當月預借現金金額,逾期三個月以上帳款占應收帳款餘額含催收款之比率,逾期六個月以上帳款占應收帳款餘額含催收款之比率,備抵呆帳提足率,當月轉銷呆帳金額,當年度轉銷呆帳金額累計至資料月份
201607,"新臺幣千元 ,卡",第一商業銀行,933652.0,617942.0,9276.0,8693.0,1397575.0,1098613.0,3889009.0,16323.0,0.18,0.0,1832.46,5464.0,39349.0
201607,"新臺幣千元 ,卡",華南商業銀行,851865.0,618880.0,14191.0,8331.0,726607.0,2099547.0,3467870.0,1171.0,0.11,0.0,610.83,213.0,24878.0
201607,"新臺幣千元 ,卡",彰化商業銀行,436111.0,209581.0,3603.0,2840.0,283989.0,194427.0,1148545.0,640.0,0.39,0.01,677.62,0.0,12256.0
201607,"新臺幣千元 ,卡",上海商業儲蓄銀行,357121.0,178822.0,1039.0,1774.0,717488.0,188098.0,1017584.0,6488.0,0.79,0.35,1834.23,0.0,14866.0
201607,"新臺幣千元 ,卡",台北富邦商業銀行,2303207.0,1680246.0,27509.0,46879.0,6345577.0,7381457.0,15977028.0,49985.0,0.16,0.0,733.29,22320.0,164481.0
201607,"新臺幣千元 ,卡",國泰世華商業銀行,5471673.0,3735720.0,141186.0,25658.0,14377112.0,11780284.0,26164034.0,171754.0,0.13,0.0,2406.65,27002.0,214561.0
201607,"新臺幣千元 ,卡",高雄銀行,9797.0,4474.0,171.0,52.0,7445.0,125.0,164470.0,189.0,0.17,0.06,364.62,2.0,863.0
201607,"新臺幣千元 ,卡",兆豐國際商業銀行,614076.0,407113.0,6880.0,5541.0,1154185.0,823476.0,2356185.0,5525.0,0.19,0.08,522.12,4010.0,27019.0
201607,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2898698.0,2453663.0,15023.0,26322.0,15772554.0,9790141.0,19575469.0,224065.0,0.47,0.09,637.63,111668.0,478404.0
201607,"新臺幣千元 ,卡",澳盛(台灣)商業銀行,559107.0,344457.0,4600.0,3923.0,3066488.0,1582284.0,2932972.0,21037.0,0.38,0.0,407.88,17738.0,95465.0
201607,"新臺幣千元 ,卡",臺灣中小企業銀行,333230.0,127412.0,649.0,1213.0,458945.0,92329.0,831406.0,4364.0,0.06,0.01,161.37,1707.0,15676.0
201607,"新臺幣千元 ,卡",渣打國際商業銀行,363716.0,218293.0,1938.0,4371.0,1906666.0,665024.0,1275002.0,8460.0,0.43,0.0,540.4,13174.0,82495.0
201607,"新臺幣千元 ,卡",台中商業銀行,198485.0,78691.0,1727.0,1189.0,258578.0,42200.0,459736.0,0.0,1.48,0.1,408.06,6461.0,16482.0
201607,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,613290.0,422864.0,5435.0,10547.0,2728689.0,1651312.0,3865041.0,53411.0,0.27,0.0,2526.53,7303.0,52292.0
201607,"新臺幣千元 ,卡",華泰商業銀行,10210.0,6316.0,10.0,29.0,17858.0,1835.0,50074.0,0.0,1.92,1.91,190.19,0.0,288.0
201607,"新臺幣千元 ,卡",臺灣新光商業銀行,909283.0,475761.0,7474.0,8770.0,2055573.0,1521557.0,3190407.0,14257.0,0.26,0.04,239.64,5561.0,38211.0
201607,"新臺幣千元 ,卡",陽信商業銀行,85428.0,47909.0,1875.0,844.0,240869.0,60442.0,252949.0,227.0,0.32,0.0,958.52,0.0,7170.0
201607,"新臺幣千元 ,卡",三信商業銀行,17092.0,11169.0,139.0,63.0,31124.0,13059.0,114110.0,54.0,0.15,0.0,8023.09,151.0,1289.0
201607,"新臺幣千元 ,卡",聯邦商業銀行,1818151.0,841155.0,17772.0,28711.0,4606572.0,2934621.0,5904827.0,82916.0,0.31,0.0,119.84,14916.0,94775.0
201607,"新臺幣千元 ,卡",遠東國際商業銀行,1477146.0,1023736.0,10109.0,6607.0,4858686.0,5963085.0,4207199.0,190924.0,0.36,0.11,100.51,15990.0,109741.0
201607,"新臺幣千元 ,卡",元大商業銀行,523401.0,319536.0,12155.0,2942.0,458747.0,483046.0,3548100.0,751.0,0.14,0.0,1167.34,2504.0,11731.0
201607,"新臺幣千元 ,卡",永豐商業銀行,2325326.0,1333119.0,53893.0,22819.0,4908014.0,4315816.0,6975492.0,111327.0,0.34,0.0,600.92,15428.0,104861.0
201607,"新臺幣千元 ,卡",玉山商業銀行,4185866.0,2907198.0,40121.0,26067.0,11010842.0,12073468.0,23687183.0,163712.0,0.24,0.0,1139.2,38084.0,267016.0
201607,"新臺幣千元 ,卡",凱基商業銀行,509432.0,198068.0,3875.0,6499.0,1108966.0,425240.0,938910.0,9140.0,1.37,0.89,128.98,9880.0,43975.0
201607,"新臺幣千元 ,卡",星展(台灣)商業銀行,12856.0,6000.0,47.0,56.0,22600.0,205.0,53840.0,15.0,1.95,0.51,435.41,0.0,571.0
201607,"新臺幣千元 ,卡",台新國際商業銀行,3610218.0,2516954.0,31512.0,26462.0,10178718.0,13354719.0,15703652.0,122597.0,0.23,0.0,602.09,20261.0,160212.0
201607,"新臺幣千元 ,卡",大眾商業銀行,610040.0,323940.0,8419.0,6177.0,924135.0,3714245.0,1817739.0,76116.0,0.02,0.01,457.22,9123.0,61542.0
201607,"新臺幣千元 ,卡",日盛國際商業銀行,183939.0,100294.0,388.0,1404.0,448787.0,223382.0,376948.0,5373.0,0.3,0.0,212.5,1809.0,9442.0
201607,"新臺幣千元 ,卡",安泰商業銀行,182258.0,70389.0,764.0,476.0,392410.0,1252896.0,419332.0,1332.0,0.31,0.01,280.82,0.0,10462.0
201607,"新臺幣千元 ,卡",中國信託商業銀行,5915155.0,3838292.0,41319.0,31143.0,14441487.0,15799128.0,24732784.0,680845.0,0.15,0.0,616.01,59215.0,424092.0
201607,"新臺幣千元 ,卡",台灣樂天信用卡(股)公司,147986.0,110947.0,10056.0,689.0,101525.0,146742.0,589879.0,1136.0,0.15,0.08,238.33,195.0,750.0
201607,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,166231.0,112856.0,3798.0,3444.0,340145.0,0.0,3838329.0,1822.0,0.14,0.0,408.2,1843.0,14860.0
201607,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,87511.0,37174.0,192.0,525.0,268993.0,50742.0,149507.0,3206.0,0.73,0.2,2302.93,1709.0,14935.0
201606,"新臺幣千元 ,卡",臺灣銀行,227791.0,108865.0,916.0,919.0,224156.0,9616.0,736637.0,1255.0,0.11,0.06,1084.03,334.0,5840.0
201606,"新臺幣千元 ,卡",臺灣土地銀行,213143.0,111704.0,11189.0,1026.0,244235.0,56624.0,894454.0,836.0,0.29,0.17,1519.65,2275.0,8075.0
201606,"新臺幣千元 ,卡",合作金庫商業銀行,428289.0,258879.0,5042.0,3158.0,594854.0,369459.0,4262187.0,3748.0,0.18,0.16,318.86,5485.0,23323.0
201606,"新臺幣千元 ,卡",第一商業銀行,930182.0,615496.0,10397.0,9111.0,1380980.0,1174643.0,4688521.0,18451.0,0.16,0.0,1902.12,5460.0,33885.0
201606,"新臺幣千元 ,卡",華南商業銀行,846818.0,615731.0,16722.0,7874.0,698593.0,2277574.0,5875418.0,1297.0,0.05,0.0,865.35,13108.0,24665.0
201606,"新臺幣千元 ,卡",彰化商業銀行,437252.0,209997.0,4340.0,2845.0,348319.0,216141.0,2689135.0,746.0,0.21,0.0,518.27,2350.0,12256.0
201606,"新臺幣千元 ,卡",上海商業儲蓄銀行,357856.0,180016.0,955.0,1753.0,714894.0,191405.0,1291914.0,6979.0,0.6,0.18,2393.58,4043.0,14866.0
201606,"新臺幣千元 ,卡",台北富邦商業銀行,2322577.0,1668400.0,44480.0,29288.0,6312835.0,7187287.0,19799390.0,52161.0,0.15,0.0,776.54,22579.0,142161.0
201606,"新臺幣千元 ,卡",國泰世華商業銀行,5356145.0,3725810.0,50306.0,24646.0,14273447.0,12540101.0,38995725.0,168864.0,0.11,0.0,2432.06,29548.0,187559.0
201606,"新臺幣千元 ,卡",高雄銀行,9677.0,4396.0,238.0,36.0,7112.0,90.0,155400.0,137.0,0.16,0.03,446.98,719.0,861.0
201606,"新臺幣千元 ,卡",兆豐國際商業銀行,612737.0,405475.0,8411.0,5167.0,1150094.0,886016.0,3402817.0,6555.0,0.17,0.06,540.58,2711.0,23009.0
201606,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2899350.0,2455177.0,15308.0,28026.0,15914950.0,9840238.0,21721550.0,213835.0,0.57,0.18,513.92,0.0,366736.0
201606,"新臺幣千元 ,卡",澳盛(台灣)商業銀行,558441.0,347929.0,4413.0,12166.0,3050071.0,1588616.0,3616541.0,19419.0,0.43,0.0,369.82,11774.0,77727.0
201606,"新臺幣千元 ,卡",臺灣中小企業銀行,333504.0,128662.0,900.0,1183.0,455552.0,99389.0,1125042.0,4067.0,0.07,0.0,722.66,2930.0,13969.0
201606,"新臺幣千元 ,卡",渣打國際商業銀行,366307.0,219123.0,3845.0,4686.0,1907891.0,704497.0,1603929.0,5924.0,0.44,0.0,528.88,11012.0,69321.0
201606,"新臺幣千元 ,卡",台中商業銀行,198388.0,79064.0,2581.0,1442.0,252776.0,43144.0,613926.0,0.0,1.81,0.62,290.54,0.0,10021.0
201606,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,618402.0,425685.0,5379.0,7885.0,2714361.0,1725030.0,4849461.0,54139.0,0.22,0.0,2716.32,7002.0,44989.0
201606,"新臺幣千元 ,卡",華泰商業銀行,10235.0,6344.0,24.0,20.0,18933.0,1953.0,66732.0,0.0,1.84,1.4,143.07,0.0,288.0
201606,"新臺幣千元 ,卡",臺灣新光商業銀行,910579.0,472834.0,9651.0,8228.0,2051021.0,1657874.0,5487112.0,24095.0,0.21,0.03,238.78,6970.0,32650.0
201606,"新臺幣千元 ,卡",陽信商業銀行,84396.0,45411.0,2331.0,872.0,241886.0,65579.0,312850.0,184.0,0.0,0.0,1301.74,3695.0,7170.0
201606,"新臺幣千元 ,卡",三信商業銀行,17054.0,11170.0,232.0,67.0,30575.0,14240.0,119062.0,303.0,0.22,0.0,6934.47,195.0,1138.0
201606,"新臺幣千元 ,卡",聯邦商業銀行,1829090.0,837450.0,18238.0,25642.0,4601175.0,3134015.0,6939049.0,89061.0,0.28,0.0,119.66,13238.0,79859.0
201606,"新臺幣千元 ,卡",遠東國際商業銀行,1473641.0,1027424.0,10853.0,6884.0,4769075.0,6155162.0,6728542.0,205055.0,0.34,0.1,100.28,16341.0,93751.0
201606,"新臺幣千元 ,卡",元大商業銀行,512963.0,310128.0,16592.0,2722.0,439898.0,457227.0,4565805.0,696.0,0.13,0.0,1102.43,1212.0,9227.0
201606,"新臺幣千元 ,卡",永豐商業銀行,2294252.0,1323266.0,93488.0,22544.0,4872994.0,4457668.0,10604958.0,105576.0,0.31,0.0,632.23,15169.0,89433.0
201606,"新臺幣千元 ,卡",玉山商業銀行,4171812.0,2885056.0,55502.0,22001.0,10690789.0,10650160.0,34776015.0,160728.0,0.23,0.0,1152.67,37542.0,228932.0
201606,"新臺幣千元 ,卡",凱基商業銀行,512048.0,199109.0,7194.0,3572.0,1097762.0,545327.0,1530722.0,10466.0,1.38,0.98,137.82,4708.0,34095.0
201606,"新臺幣千元 ,卡",星展(台灣)商業銀行,12865.0,6050.0,102.0,60.0,21291.0,240.0,63270.0,20.0,1.17,0.0,776.68,245.0,571.0
201606,"新臺幣千元 ,卡",台新國際商業銀行,3605168.0,2504880.0,38896.0,40763.0,10127502.0,14018513.0,27434409.0,147886.0,0.2,0.0,609.03,19970.0,139951.0
201606,"新臺幣千元 ,卡",大眾商業銀行,607861.0,323432.0,9407.0,6259.0,908150.0,3759848.0,2364284.0,75866.0,0.01,0.01,456.67,8633.0,52419.0
201606,"新臺幣千元 ,卡",日盛國際商業銀行,184955.0,100264.0,394.0,1417.0,449708.0,240441.0,481027.0,5370.0,0.21,0.0,224.7,1283.0,7633.0
201606,"新臺幣千元 ,卡",安泰商業銀行,183233.0,71140.0,907.0,371.0,392052.0,1264344.0,441347.0,1043.0,0.24,0.0,250.53,10462.0,10462.0
201606,"新臺幣千元 ,卡",中國信託商業銀行,5903543.0,3836418.0,57351.0,49832.0,14201429.0,16783761.0,40845363.0,696565.0,0.13,0.0,623.16,56517.0,364877.0
201606,"新臺幣千元 ,卡",台灣樂天信用卡股份有限公司,138145.0,96991.0,11067.0,345.0,85912.0,129123.0,604543.0,1308.0,0.17,0.02,272.29,141.0,555.0
201606,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,165877.0,113203.0,3770.0,3882.0,330990.0,0.0,3629927.0,1795.0,0.15,0.0,389.86,1570.0,13017.0
201606,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,87804.0,37642.0,115.0,653.0,271713.0,53286.0,151610.0,2515.0,0.76,0.2,2164.03,1506.0,13226.0
201605,"新臺幣千元 ,卡",臺灣銀行,227434.0,109092.0,754.0,1002.0,223831.0,10110.0,664177.0,1336.0,0.11,0.07,1021.6,783.0,5506.0
201605,"新臺幣千元 ,卡",臺灣土地銀行,202536.0,109703.0,6027.0,962.0,237374.0,39495.0,780114.0,928.0,0.34,0.27,1099.81,1446.0,5800.0
201605,"新臺幣千元 ,卡",合作金庫商業銀行,426307.0,257753.0,6489.0,3187.0,586271.0,202905.0,2470776.0,3636.0,0.35,0.31,304.18,405.0,17838.0
201605,"新臺幣千元 ,卡",第一商業銀行,925858.0,610671.0,12577.0,9972.0,1355442.0,999003.0,4073659.0,17258.0,0.18,0.0,1952.66,5989.0,28425.0
201605,"新臺幣千元 ,卡",華南商業銀行,838898.0,610159.0,16419.0,8877.0,719157.0,1402385.0,3777557.0,1277.0,0.21,0.0,405.31,0.0,11557.0
201605,"新臺幣千元 ,卡",彰化商業銀行,438538.0,210691.0,4538.0,3096.0,339453.0,127096.0,1251587.0,621.0,0.32,0.01,593.19,1726.0,9906.0
201605,"新臺幣千元 ,卡",上海商業儲蓄銀行,358654.0,181353.0,1159.0,2181.0,730472.0,191918.0,1055600.0,7231.0,0.76,0.26,2127.61,0.0,10823.0
201605,"新臺幣千元 ,卡",台北富邦商業銀行,2307385.0,1652437.0,38553.0,30921.0,6287126.0,5865971.0,16459056.0,61349.0,0.16,0.0,774.01,22260.0,119582.0
201605,"新臺幣千元 ,卡",國泰世華商業銀行,5330485.0,3718798.0,59114.0,26462.0,13828682.0,9676100.0,36226315.0,172243.0,0.12,0.0,2387.17,32361.0,158011.0
201605,"新臺幣千元 ,卡",高雄銀行,9475.0,4204.0,253.0,35.0,7017.0,95.0,138270.0,169.0,0.49,0.49,192.61,0.0,142.0
201605,"新臺幣千元 ,卡",兆豐國際商業銀行,609493.0,404255.0,8878.0,18837.0,1134483.0,771792.0,2543996.0,6211.0,0.2,0.07,530.22,3395.0,20298.0
201605,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2901368.0,2455744.0,16958.0,29263.0,15348515.0,9826731.0,20133271.0,225512.0,0.48,0.1,646.24,58405.0,366736.0
201605,"新臺幣千元 ,卡",澳盛(台灣)商業銀行,566129.0,353846.0,4520.0,5527.0,3074151.0,1557127.0,3149908.0,24558.0,0.46,0.0,383.48,11330.0,65953.0
201605,"新臺幣千元 ,卡",臺灣中小企業銀行,333787.0,130310.0,718.0,1193.0,456628.0,76064.0,862417.0,4269.0,0.11,0.0,618.98,2089.0,11039.0
201605,"新臺幣千元 ,卡",渣打國際商業銀行,367548.0,220091.0,2183.0,4311.0,1914116.0,597113.0,1385529.0,4622.0,0.43,0.0,524.32,12128.0,58309.0
201605,"新臺幣千元 ,卡",台中商業銀行,197975.0,79110.0,2466.0,1415.0,250375.0,43038.0,500407.0,0.0,1.64,0.31,385.95,0.0,10021.0
201605,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,620908.0,428251.0,4521.0,7565.0,2730911.0,1583852.0,4068687.0,52506.0,0.25,0.0,2675.38,5288.0,37987.0
201605,"新臺幣千元 ,卡",華泰商業銀行,10240.0,6344.0,11.0,10.0,18462.0,2313.0,60056.0,0.0,1.3,0.18,189.7,0.0,288.0
201605,"新臺幣千元 ,卡",臺灣新光商業銀行,909156.0,470763.0,11526.0,9169.0,2037509.0,1253288.0,4443955.0,22217.0,0.24,0.04,243.2,4611.0,25680.0
201605,"新臺幣千元 ,卡",陽信商業銀行,82937.0,42093.0,5069.0,914.0,240568.0,53329.0,276281.0,269.0,0.52,0.0,831.25,0.0,3475.0
201605,"新臺幣千元 ,卡",三信商業銀行,16925.0,11105.0,168.0,66.0,30475.0,13724.0,113854.0,177.0,0.23,0.0,7092.75,107.0,943.0
201605,"新臺幣千元 ,卡",聯邦商業銀行,1836494.0,832964.0,20672.0,17289.0,4548359.0,2625093.0,6248158.0,104244.0,0.29,0.0,119.46,12874.0,66621.0
201605,"新臺幣千元 ,卡",遠東國際商業銀行,1469664.0,1031779.0,11323.0,6272.0,4768253.0,5149855.0,4630202.0,239265.0,0.37,0.09,101.41,15041.0,77410.0
201605,"新臺幣千元 ,卡",元大商業銀行,497877.0,294815.0,19509.0,3121.0,432513.0,374395.0,3621040.0,1012.0,0.15,0.0,1120.31,1336.0,8015.0
201605,"新臺幣千元 ,卡",永豐商業銀行,2223308.0,1319666.0,69133.0,24317.0,4884835.0,3691854.0,7434887.0,116054.0,0.35,0.0,650.81,13556.0,74264.0
201605,"新臺幣千元 ,卡",玉山商業銀行,4138311.0,2854201.0,65762.0,24029.0,10556924.0,9011057.0,25282782.0,179496.0,0.25,0.0,1220.2,37787.0,191390.0
201605,"新臺幣千元 ,卡",凱基商業銀行,508473.0,220172.0,8366.0,3821.0,1097034.0,285716.0,1073643.0,10765.0,1.65,1.17,116.47,4859.0,29387.0
201605,"新臺幣千元 ,卡",星展(台灣)商業銀行,12823.0,6090.0,86.0,55.0,20535.0,274.0,65445.0,20.0,1.12,0.0,793.68,0.0,326.0
201605,"新臺幣千元 ,卡",台新國際商業銀行,3607035.0,2495292.0,36644.0,25278.0,10134742.0,9609996.0,16077221.0,133291.0,0.24,0.0,615.6,23776.0,119981.0
201605,"新臺幣千元 ,卡",大眾商業銀行,604766.0,321959.0,10716.0,6350.0,877385.0,3456483.0,1931398.0,85154.0,0.01,0.01,434.8,9327.0,43786.0
201605,"新臺幣千元 ,卡",日盛國際商業銀行,185978.0,99930.0,451.0,1114.0,445851.0,215285.0,404370.0,5379.0,0.18,0.0,225.47,1624.0,6350.0
201605,"新臺幣千元 ,卡",安泰商業銀行,184130.0,71303.0,892.0,499.0,398255.0,1251721.0,462570.0,1322.0,0.63,0.23,210.97,0.0,0.0
201605,"新臺幣千元 ,卡",中國信託商業銀行,5895792.0,3830003.0,60837.0,42374.0,14087127.0,12219015.0,27834319.0,780943.0,0.16,0.0,624.15,59729.0,308360.0
201605,"新臺幣千元 ,卡",台灣樂天信用卡股份有限公司,127216.0,93728.0,15202.0,336.0,76080.0,108509.0,475794.0,1143.0,0.23,0.02,233.63,82.0,414.0
201605,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,165989.0,112891.0,4349.0,3195.0,325396.0,0.0,3845336.0,2028.0,0.13,0.0,441.24,1703.0,11447.0
201605,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,88249.0,38655.0,156.0,711.0,272072.0,54930.0,152400.0,2659.0,0.76,0.18,2205.2,2560.0,11720.0
201604,"新臺幣千元 ,卡",臺灣銀行,227318.0,109946.0,685.0,924.0,221020.0,10915.0,568733.0,1269.0,0.18,0.06,911.46,1029.0,4723.0
201604,"新臺幣千元 ,卡",臺灣土地銀行,196893.0,107465.0,6208.0,972.0,232723.0,41287.0,653334.0,525.0,0.26,0.19,1576.62,1385.0,4354.0
201604,"新臺幣千元 ,卡",合作金庫商業銀行,422855.0,257639.0,5044.0,3025.0,588964.0,200402.0,2279338.0,3141.0,0.24,0.2,341.66,8472.0,17433.0
201604,"新臺幣千元 ,卡",第一商業銀行,920036.0,606484.0,13476.0,9292.0,1329391.0,1009601.0,3651994.0,14204.0,0.18,0.0,1916.15,5993.0,22436.0
201604,"新臺幣千元 ,卡",華南商業銀行,832162.0,602900.0,16423.0,8391.0,680531.0,1254886.0,3473594.0,942.0,0.13,0.0,534.9,0.0,11557.0
201604,"新臺幣千元 ,卡",彰化商業銀行,440418.0,211994.0,3960.0,2929.0,269184.0,126890.0,1134335.0,650.0,0.15,0.01,970.88,1956.0,8180.0
201604,"新臺幣千元 ,卡",上海商業儲蓄銀行,359676.0,182348.0,1031.0,2015.0,708073.0,190762.0,978164.0,6336.0,0.56,0.12,2983.26,5853.0,10823.0
201604,"新臺幣千元 ,卡",台北富邦商業銀行,2299753.0,1632378.0,36420.0,20852.0,6364360.0,5327285.0,16436733.0,52516.0,0.16,0.0,750.59,25102.0,97322.0
201604,"新臺幣千元 ,卡",國泰世華商業銀行,5297833.0,3688428.0,64429.0,24825.0,13856305.0,9900271.0,28295268.0,155740.0,0.14,0.0,2285.19,34098.0,125650.0
201604,"新臺幣千元 ,卡",高雄銀行,9257.0,3984.0,200.0,39.0,6654.0,100.0,134193.0,103.0,0.49,0.49,192.48,140.0,142.0
201604,"新臺幣千元 ,卡",兆豐國際商業銀行,619452.0,402970.0,9216.0,5867.0,1139729.0,771847.0,2360194.0,6513.0,0.2,0.07,540.68,4702.0,16903.0
201604,"新臺幣千元 ,卡",花旗(台灣)商業銀行,2902949.0,2453939.0,15949.0,28598.0,15749353.0,9875592.0,19181739.0,200321.0,0.5,0.11,631.56,69872.0,308331.0
201604,"新臺幣千元 ,卡",澳盛(台灣)商業銀行,567031.0,355905.0,5029.0,7098.0,3100167.0,1591211.0,2921416.0,20664.0,0.46,0.0,385.65,14005.0,54623.0
201604,"新臺幣千元 ,卡",臺灣中小企業銀行,334262.0,131016.0,773.0,1152.0,463127.0,70657.0,826410.0,3627.0,0.12,0.0,610.98,2713.0,8950.0
201604,"新臺幣千元 ,卡",渣打國際商業銀行,373271.0,223898.0,1511.0,4178.0,1927725.0,594005.0,1261315.0,6792.0,0.44,0.0,520.86,9808.0,46181.0
201604,"新臺幣千元 ,卡",台中商業銀行,197451.0,79398.0,2039.0,1226.0,241963.0,44383.0,446844.0,0.0,1.37,0.02,493.35,0.0,10021.0
201604,"新臺幣千元 ,卡",匯豐(台灣)商業銀行,623952.0,430401.0,5610.0,7668.0,2760702.0,1586594.0,3836647.0,44657.0,0.21,0.0,2930.08,8130.0,32699.0
201604,"新臺幣千元 ,卡",華泰商業銀行,10247.0,6329.0,17.0,15.0,18465.0,2582.0,50748.0,0.0,0.37,0.2,220.0,288.0,288.0
201604,"新臺幣千元 ,卡",臺灣新光商業銀行,906799.0,465869.0,9760.0,13013.0,2065314.0,1256823.0,3128879.0,14506.0,0.27,0.04,236.51,4605.0,21069.0
201604,"新臺幣千元 ,卡",陽信商業銀行,78782.0,39619.0,5293.0,855.0,242786.0,50502.0,224459.0,132.0,0.34,0.0,962.67,0.0,3475.0
201604,"新臺幣千元 ,卡",三信商業銀行,16872.0,11045.0,265.0,80.0,30168.0,13506.0,124795.0,144.0,0.18,0.0,7191.84,17.0,836.0
201604,"新臺幣千元 ,卡",聯邦商業銀行,1833111.0,829646.0,19967.0,23890.0,4518915.0,2683904.0,5670927.0,111826.0,0.26,0.0,119.71,12800.0,53747.0
201604,"新臺幣千元 ,卡",遠東國際商業銀行,1464607.0,1030931.0,11003.0,5500.0,4879453.0,5174847.0,4108784.0,192180.0,0.36,0.1,100.51,16082.0,62369.0
201604,"新臺幣千元 ,卡",元大商業銀行,480205.0,280579.0,16721.0,2728.0,432189.0,354522.0,3300018.0,764.0,0.15,0.0,1127.04,1800.0,6679.0
201604,"新臺幣千元 ,卡",永豐商業銀行,2178492.0,1314617.0,90927.0,39948.0,4899885.0,3775996.0,6793069.0,101514.0,0.34,0.0,674.66,15877.0,60708.0
201604,"新臺幣千元 ,卡",玉山商業銀行,4096578.0,2831306.0,75392.0,21196.0,10461593.0,8514260.0,21922465.0,142684.0,0.24,0.0,1281.3,38238.0,153603.0
201604,"新臺幣千元 ,卡",凱基商業銀行,515372.0,217794.0,14061.0,15247.0,1112257.0,286004.0,904767.0,10291.0,1.69,1.18,119.39,6265.0,24528.0
201604,"新臺幣千元 ,卡",星展(台灣)商業銀行,12792.0,6164.0,91.0,70.0,21667.0,310.0,56679.0,14.0,1.53,0.0,660.26,0.0,326.0
201604,"新臺幣千元 ,卡",台新國際商業銀行,3595669.0,2481894.0,30750.0,29080.0,10137434.0,9326282.0,14445703.0,146249.0,0.24,0.0,615.92,23020.0,96205.0
201604,"新臺幣千元 ,卡",大眾商業銀行,600434.0,320471.0,9389.0,6524.0,865073.0,3548952.0,1730337.0,75311.0,0.01,0.01,436.57,7995.0,34459.0
201604,"新臺幣千元 ,卡",日盛國際商業銀行,186641.0,100318.0,420.0,1040.0,453080.0,224114.0,364067.0,5619.0,0.18,0.0,232.43,683.0,4726.0
201604,"新臺幣千元 ,卡",安泰商業銀行,184888.0,71167.0,936.0,439.0,403776.0,1239645.0,416285.0,1575.0,0.57,0.19,269.84,0.0,0.0
201604,"新臺幣千元 ,卡",中國信託商業銀行,5884540.0,3819573.0,64539.0,33548.0,14132155.0,12443074.0,25114195.0,684148.0,0.17,0.0,633.51,60598.0,248631.0
201604,"新臺幣千元 ,卡",台灣樂天信用卡股份有限公司,112145.0,82916.0,12173.0,341.0,66362.0,98120.0,415130.0,696.0,0.25,0.01,224.61,145.0,332.0
201604,"新臺幣千元 ,卡",台灣美國運通國際(股)公司,164835.0,87759.0,3685.0,2198.0,325664.0,0.0,3618024.0,1158.0,0.1,0.0,509.4,3652.0,9744.0
201604,"新臺幣千元 ,卡",台灣永旺信用卡(股)公司,88765.0,39377.0,100.0,769.0,270079.0,56495.0,166486.0,2908.0,0.88,0.29,1774.5,2240.0,9160.0
201603,"新臺幣千元 ,卡",臺灣銀行,227183.0,110496.0,526.0,1294.0,227494.0,11794.0,656115.0,1503.0,0.16,0.04,1014.14,1074.0,3694.0
201603,"新臺幣千元 ,卡",臺灣土地銀行,191841.0,107145.0,3582.0,1047.0,227834.0,42105.0,719750.0,792.0,0.29,0.22,1278.53,2381.0,2969.0
201603,"新臺幣千元 ,卡",合作金庫商業銀行,420731.0,256697.0,6366.0,3458.0,580308.0,205983.0,2455375.0,3854.0,0.46,0.43,277.25,0.0,8961.0
201603,"新臺幣千元 ,卡",第一商業銀行,912953.0,602937.0,14170.0,9868.0,1336065.0,1030012.0,4135222.0,16729.0,0.21,0.0,1662.33,5474.0,16443.0
201603,"新臺幣千元 ,卡",華南商業銀行,825306.0,597668.0,21688.0,9915.0,704404.0,1346459.0,3886379.0,1056.0,0.05,0.0,882.07,11557.0,11557.0
201603,"新臺幣千元 ,卡",彰化商業銀行,442169.0,213014.0,5436.0,3583.0,324755.0,125731.0,1243302.0,435.0,0.27,0.01,689.45,1602.0,6224.0
201603,"新臺幣千元 ,卡",上海商業儲蓄銀行,360660.0,184308.0,1178.0,2451.0,703438.0,195793.0,1141102.0,7117.0,0.7,0.31,2006.99,0.0,4970.0
